Métier,Nom,Dirigeant,Adresse,Code Postal,Ville,SIREN,SIRET,Date Création,Effectif,RGE
Couvreurs,"JONATHAN GATI","JONATHAN PIERRE JACQUES GATI (GATI)","15 RUE DES COLOMBES 54300 CHANTEHEUX",54300,CHANTEHEUX,807727417,80772741700022,2014-11-15,NN,Oui
Couvreurs,"PASCAL CLAUDE","PASCAL CLAUDE (CLAUDE)","42 RUE DES FERRONNIERS 08000 WARCQ",08000,WARCQ,820677029,82067702900010,2016-06-01,NN,Non
Couvreurs,"POL BARDAGE","ANNA JASIUKIEWICZ (WISNIEWSKA)","21 RUE DE TAHURE 51600 SOUAIN-PERTHES-LES-HURLUS",51600,SOUAIN-PERTHES-LES-HURLUS,809836570,80983657000030,2015-03-04,03,Non
Couvreurs,"VIDAL BY DIMELEC' 10","LAURENT PHILIPPE VIDAL","3 PL DES ANCIENS COMBATTANTS D'AFN 10210 CUSSANGY",10210,CUSSANGY,810234864,81023486400017,2015-02-01,00,Non
Couvreurs,"LE POTIER MICHEL (L.P.M)","MICHEL LE POTIER (LE POTIER)","8 RUE DU TONNELET ROUGE 67000 STRASBOURG",67000,STRASBOURG,810322552,81032255200011,2015-04-01,01,Oui
Couvreurs,"YOURI LEVEQUE (I L COUVERTURE)","YOURI LEVEQUE","CCAS 26 RUE D'AMERIQUE 88100 SAINT-DIE-DES-VOSGES",88100,SAINT-DIE-DES-VOSGES,893899443,89389944300020,2021-02-09,NN,Non
Couvreurs,"FABIEN CRUMBACH (FC AMO)","FABIEN CRUMBACH (CRUMBACH)","114 RUE DES JARDINS 57490 CARLING",57490,CARLING,893905372,89390537200015,2021-02-09,NN,Non
Couvreurs,"WILLIAM HENRY (HENRY WILLIAM TOITURE)","WILLIAM HENRY (HENRY)","4 RUE PASTEUR 57640 VIGY",57640,VIGY,893915884,89391588400017,2021-02-22,NN,Non
Couvreurs,"EURL CJ BAT","JEREMY COMUS (COMUS)","FERME SAINTE ANNE 55000 BAR-LE-DUC",55000,BAR-LE-DUC,893980839,89398083900029,2021-02-15,NN,Non
Couvreurs,"GAETAN PHILIPPS (PHIL COUVREST)","GAETAN BERNARD THIERRY PHILIPPS (PHILIPPS)","16 RUE ARTHUR RIMBAUD 54134 CEINTREY",54134,CEINTREY,894224351,89422435100011,2021-02-16,NN,Non
Couvreurs,"ENTRETIEN TOIT (PLOMB'TOIT)","ANTHONY VICHARD (VICHARD)","5 B RUE DE LA PLAINE 54330 OMELMONT",54330,OMELMONT,894227818,89422781800024,2021-01-28,NN,Oui
Couvreurs,"SKYGREEN","KILLIAN PHILIPPE MANUEL ALVES","(9 A) 9 RUE DE L'ILL 68350 BRUNSTATT-DIDENHEIM",68350,BRUNSTATT-DIDENHEIM,894355890,89435589000019,2021-02-08,NN,Non
Couvreurs,"REAK","SAHIN AKDAG (AKDAG)","8 RUE DE L'ARTISANAT 08000 CHARLEVILLE-MEZIERES",08000,CHARLEVILLE-MEZIERES,894359116,89435911600015,2021-02-22,02,Oui
Couvreurs,"STEPHANE SAGE (STEPHANE SAGE COUVERTURE)","STEPHANE SAGE (SAGE)","2 RUE DE L’EGLISE 08400 MARVAUX-VIEUX",08400,MARVAUX-VIEUX,894867225,89486722500019,2021-02-08,NN,Non
Couvreurs,"RYAN SAGE (RYAN SAGE COUVERTURE)","RYAN STEPHANE PATRICK JEAN SAGE (SAGE)","2 RUE DE L’EGLISE 08400 MARVAUX-VIEUX",08400,MARVAUX-VIEUX,894867241,89486724100016,2021-01-31,NN,Non
Couvreurs,"JOSEPH GATT (JOSEPH PRO TOITURE)","JOSEPH GATT","225 RUE DE LORRAINE (GIRMONT) 88150 THAON-LES-VOSGES",88150,THAON-LES-VOSGES,894903236,89490323600038,2021-03-05,NN,Non
Couvreurs,"ADK COUVERTURE","DAVID YVES GUERMACHE","55 RUE DE LA PAIX 67770 SESSENHEIM",67770,SESSENHEIM,910338474,91033847400026,2022-01-07,NN,Non
Couvreurs,"SCHNEIDER RICO COUVERTURE ZINGUERIE ETANCHEITE","RICO SCHNEIDER (SCHNEIDER)","2 RUE DE NOTHALTEN 67680 EPFIG",67680,EPFIG,910408491,91040849100017,2022-03-01,01,Oui
Couvreurs,"SYLVAIN SANNA (SYLVAIN SANNA COUVERTURE)","SYLVAIN SANNA","107 RUE DE LA VALLEE 10390 VERRIERES",10390,VERRIERES,910410208,91041020800029,2022-01-01,NN,Non
Couvreurs,"ANGELO LAMY (BTR SERVICES)","ANGELO LAMY","SEMOUTIERS 20 GRANDE RUE 52000 SEMOUTIERS-MONTSAON",52000,SEMOUTIERS-MONTSAON,910706852,91070685200027,2022-02-21,NN,Non
Couvreurs,"BMC COUVERTURE ZINGUERIE","BASTIEN AIME MAILLET","22 GRANDE RUE 51240 COUPETZ",51240,COUPETZ,911571032,91157103200018,2022-04-01,02,Non
Couvreurs,"ABRIT'TOIT S.A.R.L.U. (ABRIT'TOIT SARLU)","MATTHIAS BERTALAN CHARLES DUHAND (DUHAND)","28 RUE DE L'EGLISE 54170 SELAINCOURT",54170,SELAINCOURT,898906078,89890607800032,2021-04-15,NN,Non
Couvreurs,"AURELIEN BRAGARD (TOIT ET MOI)","AURELIEN BRAGARD (BRAGARD)","144 RUE PAUL BLAISE 54470 MAMEY",54470,MAMEY,898947072,89894707200010,2021-05-03,NN,Non
Couvreurs,"FABRICE BALLION (BF COUVERTURE ZINGUERIE)","FABRICE BALLION (BALLION)","2 IMPASSE DES MARRONNIERS 67500 HAGUENAU",67500,HAGUENAU,899118822,89911882200019,2021-04-20,01,Non
Couvreurs,"YANN PIELTANT (ENTREPRISE PIELTANT)","YANN PIELTANT (PIELTANT)","32 RUE DU NOYER 54640 BETTAINVILLERS",54640,BETTAINVILLERS,899174452,89917445200016,2021-04-06,02,Oui
Couvreurs,"EDDY OTT (EDDY TOITURE)","EDDY OTT","9 RUE DU PAQUIS 88150 MAZELEY",88150,MAZELEY,899252373,89925237300019,2021-04-01,NN,Non
Couvreurs,"MICKAEL TREU","MICKAEL BRUNO TREU (TREU)","11 RUE ALEXANDRE DUMAS 57050 METZ",57050,METZ,899378574,89937857400011,2021-04-17,NN,Non
Couvreurs,"LAURIA & ASSOCIES (ENTRE MURS ET PLAFONDS)","MASSIMO LAURIA (LAURIA)","17 G RUE DU GENERAL STUHL 57230 BITCHE",57230,BITCHE,899440390,89944039000016,2021-05-01,01,Non
Couvreurs,"ORR ETANCHEITE","ORHAN RRUCI (RRUCI)","1 CHEMIN LE CLOS 57970 YUTZ",57970,YUTZ,899449581,89944958100011,2021-05-18,01,Non
Couvreurs,"KIM GARGOWIICH (ENTREPRISE, GK, COUVERTURE)","KIM GARGOWIICH","4 ALLEE FORESTIERE 10440 LA RIVIERE-DE-CORPS",10440,LA RIVIERE-DE-CORPS,899544928,89954492800026,2021-05-20,NN,Non
Couvreurs,"STEVEEN HOFFMANN (H-S)","STEVEEN HOFFMANN (HOFFMANN)","17 RUE DES ERVANTES 54280 MONCEL-SUR-SEILLE",54280,MONCEL-SUR-SEILLE,899674790,89967479000014,2021-04-28,NN,Non
Couvreurs,"JEAN LANDAUR (JL COUVERTURE)","JEAN LANDAUR (LANDAUR)","20 RUE DE MOLSHEIM 67000 STRASBOURG",67000,STRASBOURG,899742142,89974214200024,2021-04-01,NN,Non
Couvreurs,"AQL COUVERTURE","ANTOINE QUENTIN (QUENTIN)","RUISSELOIS 08220 BANOGNE RECOUVRANCE",08220,BANOGNE RECOUVRANCE,900058686,90005868600024,2021-05-12,NN,Non
Couvreurs,"ANTHONY FLEISCH (ANTHONY FLEISCH)","ANTHONY FLEISCH (FLEISCH)","20 RUE DE LA FONTAINE 57200 SARREGUEMINES",57200,SARREGUEMINES,900170036,90017003600017,2021-06-07,01,Non
Couvreurs,"BRYAN MATHERN (ETS MATHERN)","BRYAN MATHERN","15 RUE DE DRUSENHEIM 67850 HERRLISHEIM",67850,HERRLISHEIM,882490113,88249011300025,2020-03-10,NN,Non
Couvreurs,"FLORIAN AUBRIT (COUVREFLO)","FLORIAN FLORENT THEOPHILE AUBRIT (AUBRIT)","37 B RUE DU PRINTEMPS 67150 ERSTEIN",67150,ERSTEIN,888011418,88801141800025,2020-08-01,NN,Non
Couvreurs,"LALLEMENT MORGAN","MORGAN EMERIC LALLEMENT (LALLEMENT)","1 RUE GABRIEL 08300 INAUMONT",08300,INAUMONT,888091071,88809107100017,2020-08-11,02,Oui
Couvreurs,"MAXIME DUMAS (INSPEC-TOITURE)","MAXIME DUMAS (DUMAS)","176 B AVENUE ANDRE MALRAUX 57000 METZ",57000,METZ,898711536,89871153600026,2021-05-15,NN,Non
Couvreurs,"JB COUVERTURE (JB COUVERTURE)","JEREMY BART (BART)","12 RUE DES VERGERS 08120 BOGNY SUR MEUSE",08120,BOGNY SUR MEUSE,891557787,89155778700019,2020-11-19,01,Oui
Couvreurs,"EST TOITURES (EST TOITURES)","JOHANN FROST (FROST)","12 RUE DES VERGERS 54380 SAIZERAIS",54380,SAIZERAIS,889780953,88978095300010,2020-09-29,03,Oui
Couvreurs,"GEOFFREY FRANCOIS","GEOFFREY PIERRE FRANCOIS","32 RUE DU RHONE 57380 FAULQUEMONT",57380,FAULQUEMONT,901441204,90144120400020,2021-06-02,NN,Non
Couvreurs,"SASU DAMIEN DARDE","DAMIEN DARDE","ZI DE TROIS FONTAINES 10 RUE DE LA FAVARDE 52100 SAINT-DIZIER",52100,SAINT-DIZIER,812775724,81277572400014,2015-07-01,11,Oui
Couvreurs,"T.Z.E.","XAVIER DUBOIS (DUBOIS)","7 RUE DU MARECHAL FOCH 67650 DAMBACH-LA-VILLE",67650,DAMBACH-LA-VILLE,812858876,81285887600012,2015-07-08,NN,Non
Couvreurs,"ROMAIN PARDIEU","ROMAIN PAUL PARDIEU","339 AVENUE SAINT EXUPERY 54460 LIVERDUN",54460,LIVERDUN,813035714,81303571400027,2015-08-15,NN,Non
Couvreurs,"OLIVIER KORPER","OLIVIER KORPER (KORPER)","2 RUE DU CHATEAU 68770 AMMERSCHWIHR",68770,AMMERSCHWIHR,813219748,81321974800015,2015-08-05,NN,Non
Couvreurs,"CORUK ABUZER","ABUZER CORUK (CORUK)","44 RUE DES 5E ET 15E BCP 88200 SAINT-ETIENNE-LES-REMIREMONT",88200,SAINT-ETIENNE-LES-REMIREMONT,813346921,81334692100014,2015-09-15,02,Non
Couvreurs,"JASON POULAIN","JASON JOHNNY POULAIN","16 ROUTE DU STADE 08150 RENWEZ",08150,RENWEZ,813449956,81344995600024,2015-09-10,NN,Non
Couvreurs,"STEPHANE RIBEIRO DA COSTA (ENT. STEPHANE RIBEIRO DA COSTA)","STEPHANE ANTHONY HERMANN RIBEIRO DA COSTA (RIBEIRO DA COSTA)","LIEU-DIT LE VILLAGE 4 ROUTE D'ECLANCE 10140 BOSSANCOURT",10140,BOSSANCOURT,813514593,81351459300017,2015-10-05,01,Non
Couvreurs,"SARL M.B.E (MB ETANCHEITE 67)","ZEFER BAL (BAL)","VAL DE MODER 25 RUE DE BITSCHHOFFEN 67350 VAL-DE-MODER",67350,VAL-DE-MODER,813604014,81360401400023,2015-10-01,01,Non
Couvreurs,"REGIS BRETZ","REGIS BRETZ (BRETZ)","32 FAUBOURG DES VOSGES 68970 GUEMAR",68970,GUEMAR,813810520,81381052000029,2015-09-17,01,Non
Couvreurs,"COUVRISOL (COUVRISOL)","MAXIME PERIN (PERIN)","2 RUE HOUDEVAUX 54113 BULLIGNY",54113,BULLIGNY,813945128,81394512800029,2015-10-01,01,Non
Couvreurs,"CITIL COUVERTURES","SELIM CITIL (CITIL)","34 RUE DE LA HAUTE-MARNE 68320 PORTE DU RIED",68320,PORTE DU RIED,811377399,81137739900027,2015-05-04,02,Non
Couvreurs,"OMNI-PRO","BRUCE VALLUET (VALLUET)","11 VOIE DE RUPT 55170 AULNOIS-EN-PERTHOIS",55170,AULNOIS-EN-PERTHOIS,811636125,81163612500015,2015-06-01,02,Non
Couvreurs,"NOUVELLE TOITURE","GABRIEL OTHE","1 B RUE DU FAUBOURG 55600 THONNE-LE-THIL",55600,THONNE-LE-THIL,811684430,81168443000010,2015-05-15,NN,Non
Couvreurs,"JOEL PIERRET","JOEL PIERRET","28 RUE DE SOMPUIS 51300 BLACY",51300,BLACY,811750371,81175037100015,2015-06-02,NN,Non
Couvreurs,"XAVIER GUINEPAIN (EMAXAV)","XAVIER GUINEPAIN (GUINEPAIN)","67 RUE DE LORRAINE 88190 GOLBEY",88190,GOLBEY,811960715,81196071500027,2015-06-11,01,Non
Couvreurs,"CLEMENT PESENTI","CLEMENT PESENTI (PESENTI)","18 RUE DU MOULIN 54540 MIGNEVILLE",54540,MIGNEVILLE,812100824,81210082400018,2015-06-16,NN,Non
Couvreurs,"YOHANN OSTER (STAN RENOVATION)","YOHANN OSTER","8 RUE JACQUARD 54500 VANDŒUVRE-LES-NANCY",54500,VANDŒUVRE-LES-NANCY,812287803,81228780300025,2015-03-17,NN,Non
Couvreurs,"GAEL PAINTEAUX","GAEL PAINTEAUX","2 B RUE DE LA FORET 08400 LA CROIX-AUX-BOIS",08400,LA CROIX-AUX-BOIS,808069314,80806931400025,2014-11-28,NN,Non
Couvreurs,"DAMIEN PIERSON (D T COUVERTURE)","DAMIEN CHRISTOPHE ERIC PIERSON (PIERSON)","11 RUE DE NANDIN 08360 CONDE-LES-HERPY",08360,CONDE-LES-HERPY,808116966,80811696600025,2014-12-01,NN,Non
Couvreurs,"SASU JCL HABITAT","JEAN CHRISTOPHE NOEL MENESTRET (MENESTRET)","20 ROUTE DE MOYEN 54122 VATHIMENIL",54122,VATHIMENIL,808181788,80818178800015,2014-12-01,11,Oui
Couvreurs,"NENAD JEVTIC (JEVTIC COUVERTURE)","NENAD JEVTIC (JEVTIC)","46 RUE DU CAPITAINE ALFRED DREYFUS 68100 MULHOUSE",68100,MULHOUSE,808279376,80827937600012,2014-12-15,NN,Non
Couvreurs,"JAID SARL","JEAN CLAUDE ALVES (ALVES)","2 A RUE DES PYRENEES 68350 BRUNSTATT-DIDENHEIM",68350,BRUNSTATT-DIDENHEIM,808432272,80843227200017,2015-01-01,NN,Non
Couvreurs,"KLICKI  LUDOVIC","LUDOVIC KLEBER ROLAND KLICKI (KLICKI)","RUE DE LA CENSE 08120 BOGNY-SUR-MEUSE",08120,BOGNY-SUR-MEUSE,808578439,80857843900016,2015-01-01,01,Non
Couvreurs,"MARIO VAIS","MARIO VAIS","2 BOULEVARD HENRI BECQUEREL 57970 YUTZ",57970,YUTZ,808870349,80887034900046,2015-01-01,NN,Non
Couvreurs,"FLORENT CASSIN","FLORENT ANTOINE CASSIN","10 CHEMIN DE PREGOUTTE 88360 RUPT-SUR-MOSELLE",88360,RUPT-SUR-MOSELLE,809126766,80912676600017,2015-02-01,NN,Non
Couvreurs,"DRENICA","BEDRI GASHI (GASHI)","22 RUE DU GENERAL DE GAULLE 57280 MAIZIERES-LES-METZ",57280,MAIZIERES-LES-METZ,802690206,80269020600023,2014-05-09,02,Non
Couvreurs,"TOITURE LORRAINE (TOITURE LORRAINE)","VINCENT MAILLARD (MAILLARD)","33 ALLEE DES GRANDS PAQUIS 54180 HEILLECOURT",54180,HEILLECOURT,802773234,80277323400033,2014-06-16,NN,Oui
Couvreurs,"ALDO DUMONT (MR DUMONT ALDO)","ALDO DUMONT","13 VOIE PALON 10700 SEMOINE",10700,SEMOINE,802940783,80294078300029,2014-06-23,NN,Non
Couvreurs,"MADI AMBDILLAHI","MADI AMBDILLAHI","191 ROUTE DE COLMAR 68040 INGERSHEIM",68040,INGERSHEIM,803097195,80309719500017,2014-06-23,NN,Non
Couvreurs,"LORALCO SOCIETE NOUVELLE","PHILIPPE VETTER","ECOPARC RHENAN 16 RUE BENJAMIN SILLIMAN JR. 67116 REICHSTETT",67116,REICHSTETT,803165075,80316507500026,2014-06-24,NN,Non
Couvreurs,"ALLAN CARON","ALLAN GILBERT CARON (CARON)","1 RUE DE LA PETITE MONTPLONNE 55000 MONTPLONNE",55000,MONTPLONNE,803434075,80343407500013,2014-07-15,NN,Non
Couvreurs,"TEJI HOFFMAN","TEJI JASON HOFFMAN (HOFFMAN)","CS 75089 CEDEX 3 6 AVENUE SEBASTOPOL 57070 METZ",57070,METZ,803608603,80360860300046,2014-07-01,NN,Non
Couvreurs,"VOSGES ENERGY FRANCE (VOSGES TEX FRANCE)","UMIT BABACAN (BABACAN)","59 BOULEVARD DE SAINT-DIE 88400 GERARDMER",88400,GERARDMER,803822949,80382294900019,2014-09-01,NN,Non
Couvreurs,"LES ARTISANS DE LA TOITURE (LES ARTISANS DE LA TOITURE)","LAURENT BERTIN (BERTIN)","4 RUE DES BOIS 57970 YUTZ",57970,YUTZ,804012771,80401277100023,2014-10-10,01,Oui
Couvreurs,"EDDY BALICKI","EDDY BALICKI (BALICKI)","15 ALLEE DES CARREAUX 51390 COURMAS",51390,COURMAS,799696307,79969630700013,2014-01-14,NN,Non
Couvreurs,"MICKAEL DIFFINE (MICKAEL DIFFINE ZINGUERIE)","MICKAEL DIFFINE","9 RUE DES HIRONDELLES 67350 MULHAUSEN",67350,MULHAUSEN,799709001,79970900100017,2014-02-15,NN,Non
Couvreurs,"LES TOITURES CHAMPENOIS (LTC)","DIDIER DEPLANQUE (DEPLANQUE)","11 RUE BOUCHER 10320 BOUILLY",10320,BOUILLY,799777818,79977781800029,2014-01-01,NN,Non
Couvreurs,"HBI COUVERTURE","BURIM HALITI (HALITI)","13 PLACE DE LA REPUBLIQUE 57680 NOVEANT-SUR-MOSELLE",57680,NOVEANT-SUR-MOSELLE,799948617,79994861700029,2014-02-01,NN,Non
Couvreurs,"SAS HANAU FACADE 67 (SAS HANAU FACADE 67)","DENIZ BUYUK (BUYUK)","32 RUE PRINCIPALE 67350 VAL-DE-MODER",67350,VAL-DE-MODER,800043275,80004327500018,2014-01-27,NN,Non
Couvreurs,"MORGAN MERGEY","MORGAN MERGEY","5 RTE ROUTE DE MONT 54970 LANDRES",54970,LANDRES,800214314,80021431400018,2014-02-05,NN,Non
Couvreurs,"ESAIE DUFRESNE","ESAIE DUFRESNE (DUFRESNE)","RUE CAMILLE LASSAUX 08300 RETHEL",08300,RETHEL,800720807,80072080700018,2014-03-07,NN,Non
Couvreurs,"ANTHONY HAMARD (AH-TOITURE)","ANTHONY HAMARD (HAMARD)","APPARTEMENT 4 22 RUE UGO ANZILE 57155 MARLY",57155,MARLY,800843047,80084304700021,2014-03-05,NN,Non
Couvreurs,"PRO COUVERTURE-ZINGUERIE-ETANCHEITE","NOURADDIN BOUALI (BOUALI)","7 A RUE CERF BERR 67200 STRASBOURG",67200,STRASBOURG,800865362,80086536200019,2014-02-20,NN,Non
Couvreurs,"ENVER PIRA (SERVICES PIRA)","ENVER PIRA","40 RUE SAINT DENIS 57200 SARREGUEMINES",57200,SARREGUEMINES,800890758,80089075800033,2014-03-05,NN,Non
Couvreurs,"TOITURES DANIEL","DANIEL GREZICKI (GREZICKI)","2 RUE DU GERMAY 55190 OURCHES-SUR-MEUSE",55190,OURCHES-SUR-MEUSE,801093634,80109363400013,2014-04-01,NN,Non
Couvreurs,"H.W KAISER BAUMANAGEMENT","TIM KONIG (KONIG)","40 RUE DU DOCTEUR DEUTSCH 67250 SOULTZ-SOUS-FORETS",67250,SOULTZ-SOUS-FORETS,801223843,80122384300013,2014-03-06,NN,Non
Couvreurs,"JULIEN KREICHER","JULIEN CHRISTOPHE PASCAL KREICHER (KREICHER)","19 RUE ROBERT DESGABETS 57000 METZ",57000,METZ,801232034,80123203400018,2014-03-21,NN,Non
Couvreurs,"SEBASTIEN LAVECHIN","SEBASTIEN LAVECHIN","12 RUE DES HARREES 51800 CHAUDEFONTAINE",51800,CHAUDEFONTAINE,797976073,79797607300016,2013-10-17,NN,Non
Couvreurs,"YANNICK BILLETTE","YANNICK GUY BILLETTE (BILLETTE)","6 RUE LANGLAIS 08220 LA ROMAGNE",08220,LA ROMAGNE,798048351,79804835100018,2013-10-23,NN,Non
Couvreurs,"JULIEN ADRIEN GEORGE VILLAUME","JULIEN ADRIEN GEORGE JULIEN ADRIEN GEORGE VILLAUME (VILLAUME)","AUMONTZEY 211 RUE DU 8 MAI 88640 GRANGES-AUMONTZEY",88640,GRANGES-AUMONTZEY,798172391,79817239100012,2013-09-15,01,Oui
Couvreurs,"ALLIANCE BAT","EROL APAK (APAK)","35 RUE CHARLES ET LOUIS JACQUARD 57070 METZ",57070,METZ,798258489,79825848900011,2013-11-04,NN,Non
Couvreurs,"STEPHANE FUHRMANN","STEPHANE FUHRMANN","38-40 38 IMPASSE DES ALLEMANDS 57000 METZ",57000,METZ,798360806,79836080600011,2013-11-06,NN,Non
Couvreurs,"CHARLES PAYEN (COUVREUR MOSELLAN)","CHARLES JORDAN PAYEN (PAYEN)","31 RUE SAINT-PIERRE 57000 METZ",57000,METZ,798530747,79853074700046,2013-11-06,NN,Non
Couvreurs,"PATRICK KENNEL (LES TOITS D'OR ARTISAN)","PATRICK KENNEL (KENNEL)","1 RUE CHARLES LE PAYEN 57000 METZ",57000,METZ,798557005,79855700500047,2013-11-05,NN,Non
Couvreurs,"XAVIER BENONI","XAVIER BENONI","CHEMIN DES FOINS 54700 PONT-A-MOUSSON",54700,PONT-A-MOUSSON,798738704,79873870400013,2013-11-28,NN,Non
Couvreurs,"GUILLET JOHANN","JOHANN BERNARD ROBERT GUILLET (GUILLET)","5 RUE FRANCOIS URANO 08000 WARCQ",08000,WARCQ,798845632,79884563200024,2013-11-01,03,Oui
Couvreurs,"GAEL BIOTTEAU (BG TOITURE)","GAEL LOIC DOMINIQUE BIOTTEAU (BIOTTEAU)","3 RUE DE LA RONDE 57050 METZ",57050,METZ,798969093,79896909300037,2013-12-06,NN,Non
Couvreurs,"MUHAMED BESIC (TEGOLAIS COUVERTURE)","MUHAMED BESIC","13 B RUE DU GENERAL METMAN 57070 METZ",57070,METZ,798984647,79898464700031,2013-12-10,NN,Non
Couvreurs,"MARTIAL FERRY","MARTIAL FERRY (FERRY)","16 RUE DE VERDUN 57250 MOYEUVRE-GRANDE",57250,MOYEUVRE-GRANDE,799093588,79909358800017,2013-12-09,NN,Non
Couvreurs,"JEAN PIERRE JARDELLE","JEAN PIERRE JEAN PIERRE JARDELLE (JARDELLE)","22 ESPLANADE MARCEL PAUL 51100 REIMS",51100,REIMS,799233309,79923330900019,2013-12-19,NN,Non
Couvreurs,"SARL UNA","ALI UCGUN","43 CHAUSSEE DE SEDAN 08000 CHARLEVILLE-MEZIERES",08000,CHARLEVILLE-MEZIERES,790861637,79086163700011,2013-01-21,NN,Non
Couvreurs,"JEROME LEROUX (LC COUVERTURE)","JEROME ANTONY SYLVAIN LEROUX (LEROUX)","5 PLACE ROMAIN ROLLAND 52100 SAINT-DIZIER",52100,SAINT-DIZIER,790951149,79095114900026,2013-01-22,NN,Non
Couvreurs,"FLORIAN LEBLANC (CZI)","FLORIAN PASCAL TRISTAN LEBLANC","4 IMPASSE DES PINOTS 51150 AMBONNAY",51150,AMBONNAY,791407596,79140759600026,2013-01-23,NN,Non
Couvreurs,"JONATHAN DELACRE","JONATHAN DELACRE","PLACE STANISLAS 54000 NANCY",54000,NANCY,791418254,79141825400011,2013-02-25,NN,Non
Couvreurs,"DYLAN BREDEMESTRE","DYLAN PROSPER EMILE BREDEMESTRE","22 CHEMIN DES TARTELOTTES 52100 SAINT-DIZIER",52100,SAINT-DIZIER,791434954,79143495400032,2013-03-01,NN,Non
Couvreurs,"TCE-BATIMENT","MICHAEL FRIEDMANN (FRIEDMANN)","83 RUE DES CHEVALIERS 67690 RITTERSHOFFEN",67690,RITTERSHOFFEN,791504160,79150416000031,2013-02-18,NN,Oui
Couvreurs,"TECHNY ZINCK","PLACIDO MARIA NICOLOSI","1 RUE DE LORRAINE 68270 WITTENHEIM",68270,WITTENHEIM,791676604,79167660400014,2013-03-01,NN,Non
Couvreurs,"PORTO BARDAGE (PORTO BARDAGE)","GUILLAUME ABILIO (ABILIO)","31 RUE DES GRAVEURS 88000 EPINAL",88000,EPINAL,791821721,79182172100010,2013-03-06,NN,Non
Couvreurs,"TYSON REINHARDT (TOITURE PATRIMOINE)","TYSON REINHARDT","66 RUE PRINCIPALE 57600 FORBACH",57600,FORBACH,791834096,79183409600020,2013-03-08,NN,Non
Couvreurs,"COUVREBAZE","OMER ISBAZ (ISBAZ)","13 RUE DE NEUFCHATEAU 67350 VAL-DE-MODER",67350,VAL-DE-MODER,791899644,79189964400011,2013-03-18,NN,Non
Couvreurs,"SARL B.T.E. (SARL B.T.E.)","UGUR TURKMEN (TURKMEN)","204 AVENUE DE COLMAR 67100 STRASBOURG",67100,STRASBOURG,792014763,79201476300025,2013-04-01,NN,Non
Couvreurs,"BAPTISTE VINCENT (VINCENT BATIMENT)","BAPTISTE BENJAMIN CAMILLE VINCENT","1 RUE DES CHARDONNERETS 54380 SAIZERAIS",54380,SAIZERAIS,792056962,79205696200022,2013-03-01,NN,Non
Couvreurs,"AUB'ALU","GERALD ADRIEN ROSSI","11 RUE NEUVE 10170 LES GRANDES-CHAPELLES",10170,LES GRANDES-CHAPELLES,792103335,79210333500016,2013-03-15,01,Non
Couvreurs,"ERGIN SALAKAYRI","ERGIN SALAKAYRI (SALAKAYRI)","11 RUE PRINCIPALE 67350 VAL-DE-MODER",67350,VAL-DE-MODER,792337156,79233715600014,2013-04-09,NN,Non
Couvreurs,"KEVIN SCHMITT (ALLO KS TOITURE)","KEVIN SCHMITT (SCHMITT)","3 RUE MONTPLAISIR 57070 METZ",57070,METZ,804220747,80422074700021,2014-09-01,NN,Non
Couvreurs,"STAUT MARTIAL","MARTIAL STAUT (STAUT)","3 B RUE DE LA GARE 54360 BLAINVILLE-SUR-L'EAU",54360,BLAINVILLE-SUR-L'EAU,804282325,80428232500013,2014-07-01,01,Non
Couvreurs,"GAETAN LEIDNER (LG COUVERTURE ZINGUERIE)","GAETAN LEIDNER (LEIDNER)","4 RUE CAMILLE CLAUDEL 57730 FOLSCHVILLER",57730,FOLSCHVILLER,804453520,80445352000020,2014-09-01,NN,Non
Couvreurs,"M'HAMED OUBRICH (R M OUBRICH)","M'HAMED OUBRICH","10 IMPASSE DES PEUPLIERS 57580 LEMUD",57580,LEMUD,804737559,80473755900018,2014-09-18,NN,Non
Couvreurs,"HASAN ALA (ALA BARDAGE)","HASAN ALA (ALA)","BAT 11 ENTREE B LOG 142 HLM LES PATUREAUX 88170 CHATENOIS",88170,CHATENOIS,804908630,80490863000010,2014-09-22,NN,Non
Couvreurs,"JULIEN AISSAT (AISSAT BATIMENT)","JULIEN DONATIEN DAMIEN AISSAT (AISSAT)","7 RUE DE L'EGLISE 57480 LAUMESFELD",57480,LAUMESFELD,520660234,52066023400045,2010-03-08,NN,Non
Couvreurs,"FRANCK VIOL","FRANCK VIOL","COMMUNE DE RATTACHEMENT 1 PLACE SAINT-REMY 54300 LUNEVILLE",54300,LUNEVILLE,520748021,52074802100018,2010-03-05,NN,Non
Couvreurs,"JACQUES ZINS","JACQUES SIMEON ZINS","1 RUE GRANDE RUE 55130 DEMANGE-BAUDIGNECOURT",55130,DEMANGE-BAUDIGNECOURT,521144196,52114419600016,2010-03-20,NN,Non
Couvreurs,"PHILIPPE JANCART","PHILIPPE JANCART","2 RUE DU 19 MARS 1962 54920 MORFONTAINE",54920,MORFONTAINE,521196147,52119614700016,2010-03-31,NN,Non
Couvreurs,"HUMBEL' COUVR'","YANNICK HUMBEL (HUMBEL)","54 RUE JEAN-JACQUES BOCK 68160 SAINTE-MARIE-AUX-MINES",68160,SAINTE-MARIE-AUX-MINES,521285528,52128552800027,2010-04-01,01,Oui
